Geneid	X009_DMSO_1	X009_DMSO_2	X126_DES_10	X126_DES_6	X126_DMSO	X236_DES_10	X236_DES_6	X236_DMSO	X868_DES_10	X868_DES_6	X868_DMSO	Z405_DMSO_1	Z405_DMSO_2
ENSG00000199470	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229618	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222974	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230879	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237713	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224330	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213875	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000006468	0	0	0	0	4	0	0	0	0	0	21	0	0
ENSG00000252374	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223445	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136267	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233167	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226323	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225816	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227489	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187546	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106511	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237070	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229108	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225974	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235828	2	2	4	1	3	0	1	1	1	2	1	4	0
ENSG00000286376	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229379	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214960	0	0	0	0	0	0	0	0	0	19	0	0	0
ENSG00000224683	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229688	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171243	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272537	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205858	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224280	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272361	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106524	0	1	0	0	0	0	0	17	0	0	0	0	14
ENSG00000287799	0	0	0	0	0	0	0	0	0	18	0	0	0
ENSG00000136261	7	3	0	1	23	4	28	12	1	51	0	0	15
ENSG00000235837	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106537	7	0	0	12	21	25	0	0	1	82	7	1	3
ENSG00000106541	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270593	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173467	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232400	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227965	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106546	0	0	0	26	15	0	0	0	0	27	23	0	0
ENSG00000223867	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237773	0	9	0	0	0	0	11	0	0	18	0	4	0
ENSG00000232841	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278569	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283321	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199473	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236318	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236039	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228675	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000071189	1	0	47	55	0	15	0	60	32	0	57	0	0
ENSG00000279048	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236195	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280340	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229937	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048052	1	0	0	0	0	0	3	0	0	0	0	1	0
ENSG00000221393	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225000	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222164	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226522	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232492	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122691	0	41	0	0	97	24	29	11	0	1	0	17	57
ENSG00000232821	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236536	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229533	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146618	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223838	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105849	1	28	0	8	89	45	42	37	0	80	6	37	0
ENSG00000265932	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173452	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237921	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243004	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213860	14	2	3	4	5	7	10	5	7	6	4	6	1
ENSG00000267055	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183742	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228598	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233834	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226097	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271133	0	0	0	0	0	0	0	0	1	0	7	0	0
ENSG00000105855	0	0	1	0	1	0	0	52	0	69	10	4	0
ENSG00000200753	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179460	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231525	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004846	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223866	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164651	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219451	8	5	1	4	6	6	8	1	1	4	0	12	1
ENSG00000232790	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234839	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285592	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243633	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225308	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000195024	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229949	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105866	0	0	0	0	1	0	0	0	0	33	0	0	0
ENSG00000221783	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105877	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164649	1	0	0	0	0	0	38	0	29	2	13	0	28
ENSG00000136237	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251993	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105889	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233476	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232759	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232949	0	0	0	0	0	0	8	0	0	0	0	0	0
ENSG00000179428	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136244	0	0	0	36	0	20	0	34	22	66	0	0	0
ENSG00000228803	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234513	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000196683	578	303	405	254	581	354	487	310	247	634	360	439	168
ENSG00000286703	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228649	1	29	0	22	0	0	0	0	0	0	0	0	0
ENSG00000221740	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226329	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226279	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122591	0	28	1	0	52	58	1	36	0	3	0	0	16
ENSG00000230658	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122550	0	0	0	0	0	0	65	34	0	3	1	0	12
ENSG00000230042	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136243	0	0	0	0	18	2	18	0	0	0	16	0	9
ENSG00000285926	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226816	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136235	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156928	12	29	1	118	38	89	89	34	37	93	20	108	1
ENSG00000136231	0	0	0	0	11	0	0	0	0	0	0	0	0
ENSG00000232627	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212264	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252590	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236654	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000232818	1	0	0	0	0	0	0	0	0	0	31	0	0
ENSG00000200847	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164548	282	110	77	121	383	180	102	37	24	158	33	181	460
ENSG00000224785	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232553	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169193	25	0	0	0	46	0	26	0	0	39	0	0	0
ENSG00000227436	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228953	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188732	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000234286	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196335	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234800	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231328	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227930	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252041	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228944	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122585	15	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000287523	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206877	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105926	0	0	19	62	36	0	26	0	31	42	0	76	10
ENSG00000271096	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271330	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105928	61	61	73	31	56	3	195	42	44	100	114	56	29
ENSG00000287093	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070882	0	0	0	41	1	0	0	44	0	0	0	0	0
ENSG00000234999	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172115	80	55	172	3	163	37	127	84	27	68	81	149	73
ENSG00000153790	0	0	0	0	14	0	0	0	0	0	0	0	0
ENSG00000234406	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213798	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105954	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285716	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202233	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234922	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233824	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260951	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285960	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227386	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223561	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239622	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287096	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286725	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270933	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199085	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050344	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122566	63	73	74	165	55	93	167	191	225	224	103	167	52
ENSG00000122565	112	169	138	229	217	91	172	178	176	364	64	349	148
ENSG00000285860	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232383	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000086300	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000225792	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214870	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122548	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280255	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233760	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286507	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222004	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005020	0	28	0	0	0	31	0	0	0	79	0	0	8
ENSG00000213787	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226059	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214869	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213786	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105991	0	0	0	1	0	0	1	0	0	0	1	0	0
ENSG00000233429	0	6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276528	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276771	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274864	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274396	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277694	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105996	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105997	0	0	0	0	0	0	1	0	0	0	1	0	1
ENSG00000253552	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197576	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273433	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254369	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106004	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106006	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000272801	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122592	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000270182	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000078399	0	0	0	14	0	0	0	0	0	0	0	0	0
ENSG00000257184	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253187	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283745	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253293	0	0	0	0	0	0	27	0	0	1	0	0	0
ENSG00000005073	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240990	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273961	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278334	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276496	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253508	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277966	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278592	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278020	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106031	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243766	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276609	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278708	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277469	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277553	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286323	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253308	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253405	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106038	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213783	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236569	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224322	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279655	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279429	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233830	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213781	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235574	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106049	46	27	0	0	83	3	38	0	0	25	4	3	2
ENSG00000286478	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229893	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106052	56	198	62	134	256	126	393	85	131	447	193	46	143
ENSG00000153814	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287489	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206623	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234336	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174495	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146592	0	0	0	0	0	0	0	0	10	7	0	0	0
ENSG00000225286	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255690	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228421	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272568	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233517	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106066	0	29	0	23	0	0	1	11	0	6	0	0	14
ENSG00000229452	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285412	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285162	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106069	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000285081	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235669	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237065	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223813	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270196	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176532	0	0	0	0	0	0	0	0	24	2	0	0	0
ENSG00000225264	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223437	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227855	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000212024	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122574	41	158	37	1	76	113	150	113	201	347	30	2	125
ENSG00000238906	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136193	1	0	1	0	3	0	4	33	117	37	14	5	12
ENSG00000227014	0	0	0	0	0	0	0	0	0	0	25	0	0
ENSG00000106080	1	0	0	0	33	0	0	6	0	0	0	29	4
ENSG00000106086	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231519	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283618	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286847	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180354	10	13	0	0	0	0	0	0	0	0	4	0	0
ENSG00000230751	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251660	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225907	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227017	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180233	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207771	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283237	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281593	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235859	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000281404	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106100	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272638	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006625	0	0	119	0	0	6	0	32	69	7	10	10	5
ENSG00000281039	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196295	0	0	49	0	1	1	30	0	2	60	0	0	0
ENSG00000244480	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264520	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226874	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263683	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106105	23	91	23	56	190	35	103	36	1	112	77	18	35
ENSG00000106113	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241644	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000223419	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254959	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106125	0	0	0	0	34	0	0	0	0	2	0	0	0
ENSG00000229263	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250424	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240583	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106128	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000078549	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232887	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286487	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271027	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164600	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231418	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180347	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106341	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154678	0	0	0	0	48	10	0	0	0	0	0	0	0
ENSG00000236460	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284839	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226468	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226421	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106355	145	23	34	83	229	65	175	22	74	85	78	126	43
ENSG00000105778	0	7	0	0	0	8	1	0	27	3	0	0	1
ENSG00000229358	0	12	0	0	0	0	0	0	0	29	0	0	0
ENSG00000237004	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207573	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283461	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273014	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281332	0	0	10	0	0	0	0	0	0	0	0	0	0
ENSG00000250756	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251999	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231952	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272905	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170852	0	0	0	55	0	2	0	0	37	13	57	0	1
ENSG00000205763	0	0	0	0	0	0	19	5	1	0	0	0	15
ENSG00000224573	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122642	127	19	17	44	274	64	62	40	122	301	20	60	127
ENSG00000252821	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122643	46	2	42	24	0	1	12	35	0	34	41	26	0
ENSG00000229054	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241420	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164610	0	28	26	38	0	0	3	24	14	13	100	16	2
ENSG00000122507	0	0	0	0	0	0	1	7	0	0	0	0	0
ENSG00000228015	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222741	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224946	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238090	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173862	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227481	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236494	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233219	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164619	0	0	0	0	39	1	14	0	11	24	0	0	7
ENSG00000286300	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236212	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202431	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197085	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187258	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235379	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230356	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242653	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251802	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173852	0	1	0	0	0	0	0	0	24	0	0	0	0
ENSG00000221669	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287249	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189212	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236592	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164532	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226063	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287651	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286526	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235464	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287032	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122557	92	68	82	66	126	91	105	43	0	31	0	61	43
ENSG00000271122	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000227544	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228878	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232736	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122545	49	12	2	103	201	106	173	138	221	297	138	60	217
ENSG00000274328	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200446	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273580	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226102	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270889	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287893	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232930	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285573	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205745	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261184	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228815	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271117	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122547	1	0	0	0	0	0	0	0	0	0	4	1	23
ENSG00000228770	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229679	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234457	0	0	0	0	0	0	0	0	0	0	0	0	0
